player_id,player_slug,player_name,player_image_url,name_in_home_country,date_of_birth,place_of_birth,country_of_birth,height,citizenship,is_eu,position,main_position,foot,current_club_id,current_club_name,joined,contract_expires,outfitter,social_media_url,player_agent_id,player_agent_name,contract_option,date_of_last_contract_extension,on_loan_from_club_id,on_loan_from_club_name,contract_there_expires,second_club_url,second_club_name,third_club_url,third_club_name,fourth_club_url,fourth_club_name,date_of_death;;;;;;;
1,silvio-adzic,Silvio Adzic (1),https://img.a.transfermarkt.technology/portrait/header/1-1465832419.jpg,,1980-09-23,Grünstadt,Germany,0.0,Germany,True,Attack - Right Winger,Attack,N/A,123,Retired,2017-07-01,,,,,,,,,,,,,,,,,;;;;;;;
100011,everton-silva,Éverton Silva (100011),https://img.a.transfermarkt.technology/portrait/header/s_100011_15172_2010_1.jpg,Éverton José Modesto da Silva,1988-08-04,São João de Meriti,Brazil,171.0,Brazil,False,Defender - Right-Back,Defender,right,515,Without Club,2025-03-01,,,,8373,RN Sports,,,,,,,,,,,,;;;;;;;
10,miroslav-klose,Miroslav Klose (10),https://img.a.transfermarkt.technology/portrait/header/10-1448468291.jpg,Miroslav Josef Klose,1978-06-09,Opole,Germany,184.0,Germany,True,Attack - Centre-Forward,Attack,right,123,Retired,2016-07-01,,,http://miroslavklose.de/,1126,ASBW Sport Marketing,,,,,,,,,,,,;;;;;;;
10001,john-thompson,John Thompson (10001),https://img.a.transfermarkt.technology/portrait/header/default.jpg,John Paul Thompson,1981-10-12,Dublin,Ireland,183.0,Ireland,True,Defender - Right-Back,Defender,both,123,Retired,2013-07-01,,,,,,,,,,,,,,,,,;;;;;;;
100001,carlos-auzqui,Carlos Auzqui (100001),https://img.a.transfermarkt.technology/portrait/header/100001-1604497657.jpg,Carlos Daniel Auzqui,1991-03-16,Longchamps,Argentina,180.0,Argentina,False,Attack - Right Winger,Attack,right,14554,Club Atlético Tucumán,2025-01-30,2025-12-31,,http://www.instagram.com/auzqui91/,5240,OLLER GROUP,,,,,,,,,,,,;;;;;;;
1000152,sodick-adejumo,Sodick Adejumo (1000152),https://img.a.transfermarkt.technology/portrait/header/default.jpg,,2004-01-08,Saint-Denis,France,198.0,France  Nigeria,True,Midfield - Defensive Midfield,Midfield,right,75,Unknown,2024-12-07,,,,1406,YOU FIRST,,,,,,,,,,,,;;;;;;;
1000153,matheo-sanchez,Matheo Sánchez (1000153),https://img.a.transfermarkt.technology/portrait/header/default.jpg,Matheo Manuel André Sánchez,2003-03-13,Belfort,France,186.0,France,True,Attack - Left Winger,Attack,right,42457,Club Atlético Antoniano,2025-07-11,2026-06-30,,,,,,,,,,,,,,,,;;;;;;;
10002,brian-cash,Brian Cash (10002),https://img.a.transfermarkt.technology/portrait/header/s_10002_9212_2010_1.jpg,,1982-11-24,Dublin,Ireland,175.0,Ireland,True,Midfield - Right Midfield,Midfield,right,123,Retired,2011-07-01,,,,,,,,,,,,,,,,,;;;;;;;
"100020,sergiy-zagynaylov,Sergiy Zagynaylov (100020),https://img.a.transfermarkt.technology/portrait/header/100020-1699012298.png,Загинайлов Сергій Геннадійович,1991-01-03,""Brovary, Kyiv Oblast"",Ukraine,181.0,Ukraine,False,Attack - Centre-Forward,Attack,left,111355,1.FC Höllental,2023-07-01,,,,,,,,,,,,,,,,,";;;;;;;
1000161,lenny-stoltz,Lenny Stoltz (1000161),https://img.a.transfermarkt.technology/portrait/header/1000161-1670845602.jpg,Lenny Stoltz Kachouri,2000-06-13,Wissembourg,France,182.0,France  Tunisia,True,Attack - Centre-Forward,Attack,left,21274,US Mondorf-Les-Bains,2025-07-29,2028-06-30,,,2759,BESTWAY SOCCER ...,,,,,,,,,,,,;;;;;;;
1000253,facundo-canete,Facundo Canete (1000253),https://img.a.transfermarkt.technology/portrait/header/default.jpg,,2000-02-22,,,0.0,United States  Argentina,False,Midfield - Attacking Midfield,Midfield,right,103657,Carolina Core FC,2024-01-12,2025-12-31,,,4076,Prodigy Players,,,,,,,,,,,,;;;;;;;
"1000274,brian-romero,Brian Romero (1000274),https://img.a.transfermarkt.technology/portrait/header/1000274-1709368092.jpg,Brian Carmona Romero,2006-05-11,""Concord, North Carolina"",United States,0.0,United States  Mexico,False,Attack - Right Winger,Attack,,78435,Charlotte FC,2022-08-03,2026-12-31,,,7675,EL C1EL0,club option 1 year,,,,,,,,,,,";;;;;;;
1000273,nimfasha-berchimas,Nimfasha Berchimas (1000273),https://img.a.transfermarkt.technology/portrait/header/1000273-1740509304.jpg,,2008-02-22,,,172.0,United States  Burundi,False,Attack - Left Winger,Attack,right,78435,Charlotte FC,2022-11-17,2026-12-31,,http://www.instagram.com/0fficial_nimfa/,,Agent is known - Player under 18,club option 1 year,,,,,,,,,,,;;;;;;;
1000148,malcolm-rangon,Malcolm Rangon (1000148),https://img.a.transfermarkt.technology/portrait/header/default.jpg,,2004-02-21,Lyon,France,185.0,France  Martinique,True,Defender - Centre-Back,Defender,right,9881,Jura Sud Foot,2025-07-06,,,http://www.instagram.com/malcolm_rgn/,,,,,,,,,,,,,,;;;;;;;
1000150,mauricio-goncalves-da-moura,Mauricio Gonçalves da Moura (1000150),https://img.a.transfermarkt.technology/portrait/header/1000150-1755524089.jpg,Tefan Mauricio Gonçalves da Moura,2004-06-20,,,178.0,Cape Verde  France,True,Defender - Right-Back,Defender,right,20518,US Chantilly,2025-07-01,,,,10510,DK SPORT CONSEIL,,,,,,,,,,,,;;;;;;;
1000135,joselu-perez,Joselu Pérez (1000135),https://img.a.transfermarkt.technology/portrait/header/default.jpg,José Luis Pérez del Amo,2004-03-12,Villalbilla,Spain,183.0,Spain,True,Attack - Centre-Forward,Attack,right,8510,Getafe CF B,2025-07-04,2027-06-30,,,13067,GR Soccer,,,,,,,,,,,,;;;;;;;
1000284,jed-drew,Jed Drew (1000284),https://img.a.transfermarkt.technology/portrait/header/1000284-1707822625.jpg,Jed Francis Drew,2003-08-29,Canberra,Australia,176.0,Australia,False,Attack - Right Winger,Attack,right,4467,TSV Hartberg,2025-02-02,2028-06-30,,http://www.instagram.com/jeddrew__/,4782,Calibre Management,,,,,,,,,,,,;;;;;;;
10003,wes-morgan,Wes Morgan (10003),https://img.a.transfermarkt.technology/portrait/header/10003-1405438663.jpg,Westley Nathan Morgan,1984-01-21,Nottingham,Jamaica,185.0,Jamaica  England,True,Defender - Centre-Back,Defender,right,123,Retired,2021-07-01,,Nike,http://twitter.com/Wes5L1nk,,,,,,,,,,,,,,;;;;;;;
1000146,elie-kayembe,Elie Kayembe (1000146),https://img.a.transfermarkt.technology/portrait/header/default.jpg,Elie Kayembe Tete,2005-03-25,Alfortville,France,176.0,France  DR Congo,True,Midfield - Defensive Midfield,Midfield,left,515,Without Club,2025-07-01,,,,11998,LIMITLESS COMPANY,,,,,,,,,,,,;;;;;;;
100012,liridon-osmanaj,Liridon Osmanaj (100012),https://img.a.transfermarkt.technology/portrait/header/100012-1416580255.jpg,,1992-01-04,Maribor,Slovenia,177.0,Slovenia  Albania,True,Attack - Centre-Forward,Attack,left,123,Retired,2022-07-01,,,,,,,,,,,,,,,,,;;;;;;;
"1000301,ethan-kohler,Ethan Kohler (1000301),https://img.a.transfermarkt.technology/portrait/header/1000301-1752744465.jpg,Ethan David Kohler,2005-05-20,""Campbell, California"",United States,183.0,United States,False,Defender - Centre-Back,Defender,,93,SC Verl,2025-07-01,2026-06-30,,http://www.instagram.com/ethan_kohler05/,440,Wasserman,,,87,SV Werder Bremen II,2027-06-30,,,,,,,";;;;;;;
"1000306,ian-shaul,Ian Shaul (1000306),https://img.a.transfermarkt.technology/portrait/header/1000306-1713107394.jpg,,2006-02-01,""Saint Paul, Minnesota"",United States,173.0,United States,False,Midfield - Central Midfield,Midfield,,9778,Notre Dame Fighting Irish (Uni. of Notre Dame),2024-08-01,,,,,,,,,,,,,,,,,";;;;;;;
1000307,michael-dunne,Michael Dunne (1000307),https://img.a.transfermarkt.technology/portrait/header/default.jpg,,2006-06-20,,,0.0,United States,False,Defender - Centre-Back,Defender,,594,Portland Pilots (University of Portland),2025-08-01,,,,,,,,,,,,,,,,,;;;;;;;
10005,paul-scott,Paul Scott (10005),https://img.a.transfermarkt.technology/portrait/header/default.jpg,,1979-11-05,London,England,180.0,England,True,Defender - Right-Back,Defender,right,123,Retired,2012-05-01,,,,,,,,,,,,,,,,,;;;;;;;
1000355,killian-prouchet,Killian Prouchet (1000355),https://img.a.transfermarkt.technology/portrait/header/default.jpg,,2005-01-23,Tournan-en-Brie,France,185.0,France,True,Defender - Right-Back,Defender,right,515,Without Club,2025-07-01,,,,,,,,,,,,,,,,,;;;;;;;
1000356,melvin-borne,Melvin Borne (1000356),https://img.a.transfermarkt.technology/portrait/header/default.jpg,,2005-07-20,,,179.0,France  Martinique,True,Defender - Left-Back,Defender,left,1564,FC Rouen 1899,2025-07-30,,,,9987,Soccer Connect,,,,,,,,,,,,;;;;;;;
